Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,sss,Total_Transactions_Last_Year,Total_Spend_Last_Year,Defaulted,CLV,Total_Transactions,Avg_Transaction_Amount,Max_Transaction_Amount,Min_Transaction_Amount,Fraud_Transactions,Unique_Merchant_Categories,Unique_Transaction_Cities,,
CUST_05503,32,Female,Married,Master,Employed,63473,732,5,0.36,0.49,1,3,110,17178,0,82009,26,593.7442307692307,1547.09,32.11,0,10,16,,
CUST_05504,69,Male,Married,Master,Employed,85348,581,4,0.48,0.85,1,29,59,9415,0,29882,19,428.9978947368421,1700.69,9.93,0,7,13,,
CUST_05505,51,Male,Married,Bachelor,Employed,43003,656,9,0.77,0.58,2,18,164,12340,1,41714,17,348.11647058823525,1659.91,4.29,1,8,11,,
CUST_05506,49,Male,Married,Bachelor,Employed,52254,621,8,0.74,0.96,1,23,110,10037,1,35453,14,488.6771428571428,1566.97,9.51,0,8,9,,
CUST_05507,25,Male,Single,Master,Self-employed,48453,673,7,0.7,0.42,2,5,187,7727,0,36205,20,644.923,1649.38,26.62,0,9,13,,
CUST_05508,45,Female,Married,PhD,Employed,67416,588,5,0.01,0.17,0,26,54,18102,0,46653,22,567.7618181818182,1290.96,50.05,1,9,14,,
CUST_05509,61,Male,Married,Bachelor,Employed,66205,600,8,0.2,0.31,2,22,61,16365,0,76253,18,617.4883333333333,1713.66,42.98,0,8,10,,
CUST_05510,51,Male,Single,High School,Employed,56756,615,5,0.22,0.14,2,1,70,12675,0,42143,22,512.1154545454546,1414.75,18.91,0,9,14,,
CUST_05511,41,Male,Single,Master,Employed,77610,610,2,0.25,0.68,1,21,175,14451,0,17677,15,442.98400000000004,1740.38,43,0,8,9,,
CUST_05512,40,Male,Single,Bachelor,Employed,60416,635,6,0.1,0.16,2,2,34,12547,0,32796,20,383.475,2115.74,14.37,1,9,13,,
CUST_05513,59,Male,Divorced,High School,Employed,50844,563,2,0.81,0.52,0,6,81,8676,1,11695,22,511.67045454545456,1664.48,41.45,2,9,14,,
CUST_05514,42,Female,Married,Bachelor,Employed,79791,671,9,0.34,0.92,1,12,110,31001,0,57048,25,560.7468,2361.73,30.33,0,9,18,,
CUST_05515,24,Male,Married,Bachelor,Self-employed,56422,683,7,0.78,0.43,0,27,85,18031,0,44127,13,364.23692307692306,1046.96,11.7,0,9,9,,
CUST_05516,33,Female,Single,Bachelor,Employed,57478,547,3,0.93,0.4,0,7,108,10662,1,51670,19,675.4768421052631,1685.27,94.32,0,10,12,,
CUST_05517,65,Female,Married,Master,Employed,58720,696,8,0.31,0.2,1,23,88,16115,0,53991,21,388.61238095238093,1061.95,22.13,0,10,14,,
CUST_05518,62,Female,Divorced,High School,Employed,63363,598,1,0.45,0.75,1,26,91,11228,0,55388,19,594.1178947368421,1642.93,13.86,0,9,13,,
CUST_05519,69,Male,Single,High School,Employed,77804,624,9,0.09,0.3,1,26,24,9134,0,20339,26,602.5538461538462,2048.69,21.47,0,10,16,,
CUST_05520,40,Male,Married,Bachelor,Employed,73383,648,7,0.29,0.99,0,16,11,14515,0,53332,13,648.8492307692306,1756.67,106.06,1,6,9,,
CUST_05521,33,Male,Divorced,High School,Self-employed,69314,630,2,0.55,0.17,0,8,17,9730,1,31036,21,617.6842857142857,3209.68,9.53,0,9,13,,
CUST_05522,37,Male,Married,Bachelor,Employed,45469,598,8,0.18,0,2,20,90,14785,0,37904,14,365.95214285714286,1053.49,23.14,0,7,9,,
CUST_05523,56,Female,Single,Bachelor,Employed,59647,616,6,0.54,0.54,1,26,59,22764,1,105454,20,319.233,839.13,3.39,0,9,9,,
CUST_05524,53,Female,Single,Master,Employed,57888,643,6,0.31,0.07,0,5,29,10716,0,30871,20,394.6275,1085.37,39.71,0,10,13,,
CUST_05525,21,Female,Single,Master,Employed,68405,632,4,0.99,0.37,0,1,115,25821,1,66413,17,465.8964705882353,1443.71,30.22,1,7,11,,
CUST_05526,35,Male,Married,Bachelor,Employed,57094,621,5,0.38,0.45,1,8,92,19121,0,37602,24,350.69458333333336,1777.2,6.62,0,10,14,,
CUST_05527,33,Female,Married,High School,Employed,81566,627,9,0.04,0.25,0,16,186,26213,0,104068,19,463.14894736842103,1743.56,16,0,9,12,,
CUST_05528,37,Male,Divorced,Bachelor,Employed,69674,675,7,0.47,0.98,1,11,21,8226,1,28377,21,519.2847619047619,1353.08,45.31,1,9,14,,
CUST_05529,44,Female,Single,Bachelor,Self-employed,68857,648,1,0.33,0.34,1,5,142,13749,1,27070,19,518.6331578947369,1429.49,9.81,0,8,12,,
CUST_05530,28,Female,Married,High School,Employed,45337,572,2,0.37,0.14,1,10,152,12792,1,54779,28,531.9642857142857,1812.83,3.26,1,10,15,,
CUST_05531,47,Male,Single,Master,Employed,49235,653,1,0.37,0.04,0,0,172,18040,0,86488,24,594.7216666666667,1957.93,24.73,0,9,15,,
CUST_05532,65,Male,Single,Bachelor,Employed,52123,699,9,0.88,0.31,4,2,80,10172,1,38211,16,562.996875,1192.13,127.13,1,10,12,,
CUST_05533,43,Female,Single,PhD,Self-employed,60126,660,1,0.5,0.82,0,9,100,15158,1,40736,18,555.9894444444444,1981.18,14.27,0,7,15,,
CUST_05534,66,Male,Single,Bachelor,Employed,77867,721,3,0.25,0.25,0,20,152,22652,0,94373,17,387.8629411764706,1085.12,43.08,0,9,14,,
CUST_05535,28,Male,Married,Master,Employed,48586,567,6,0.79,0.6,0,19,191,7237,0,23279,20,460.854,1858.2,28.52,0,8,13,,
CUST_05536,28,Male,Single,Bachelor,Employed,35684,628,6,0.44,0.99,0,9,170,8501,0,9449,16,621.098125,1857.72,37.69,0,10,14,,
CUST_05537,46,Male,Married,Bachelor,Employed,81502,745,9,0.15,0.34,1,18,103,23562,1,85260,20,672.124,2511.01,5.66,0,9,16,,
CUST_05538,67,Female,Divorced,Bachelor,Self-employed,53085,674,9,1,0.62,2,10,199,7261,0,29332,23,451.55347826086955,2130.52,8.51,0,8,11,,
CUST_05539,33,Female,Divorced,Master,Self-employed,59048,580,4,0.03,0.6,2,26,161,9495,0,20482,23,374.4782608695652,1402.39,13.26,0,9,14,,
CUST_05540,59,Female,Single,Bachelor,Unemployed,75114,674,1,0.71,0.59,1,16,17,9577,1,20978,25,343.61120000000005,1267.95,10.95,1,8,13,,
CUST_05541,57,Male,Divorced,Master,Employed,77567,638,9,0.85,0.95,0,28,35,22021,0,51004,21,583.2685714285714,1702.09,74.6,1,9,15,,
CUST_05542,69,Female,Single,High School,Employed,46308,690,2,0.35,0.79,1,19,86,16477,0,61238,23,457.35521739130434,1436.19,2.83,0,10,15,,
CUST_05543,48,Female,Married,High School,Employed,64025,637,4,0.16,0.01,0,7,127,14364,0,27189,22,585.3772727272727,1653.01,19.21,1,9,13,,
CUST_05544,45,Male,Married,High School,Employed,80898,696,7,0.44,0.03,1,14,187,21995,0,84426,25,441.4408,1667.65,4.15,0,9,15,,
CUST_05545,36,Male,Married,Master,Self-employed,60637,641,2,0.48,0.04,2,12,108,23210,0,33831,23,532.8552173913043,2741.16,3.5,0,9,13,,
CUST_05546,22,Female,Married,High School,Unemployed,76606,664,9,1,0.36,0,7,77,29728,0,90869,27,474.9848148148148,1231.21,16.02,0,9,16,,
CUST_05547,38,Male,Married,Master,Employed,62482,718,5,0.02,0.44,1,22,173,17137,0,68915,24,516.695,1882.1,26.06,1,8,16,,
CUST_05548,37,Male,Single,Bachelor,Employed,76523,659,9,0.66,0.81,0,18,16,21673,0,79560,19,412.7294736842105,1208.15,4.36,0,8,13,,
CUST_05549,50,Male,Married,High School,Employed,79970,591,9,0.8,0.64,0,0,142,20663,1,72171,19,372.19947368421055,1464.92,35.75,0,9,12,,
CUST_05550,59,Male,Single,Bachelor,Self-employed,86020,600,8,0.62,1,1,20,21,17230,0,67723,22,521.9745454545455,1958.95,82.18,2,10,14,,
CUST_05551,33,Male,Married,Bachelor,Employed,67111,712,3,0.63,0.79,1,23,98,10566,1,15705,16,317.468125,914.52,7.36,0,9,13,,
CUST_05552,52,Male,Single,Bachelor,Unemployed,54122,540,9,0.88,0.87,1,8,108,12258,1,38217,18,391.3366666666667,1122.67,41.3,0,9,10,,
CUST_05553,49,Female,Single,Bachelor,Employed,64125,612,3,0.57,0.18,3,6,190,24951,0,107159,20,374.809,1195.25,33.84,0,8,13,,
CUST_05554,66,Male,Married,High School,Self-employed,64988,794,9,0.88,0.64,3,23,120,16037,0,44156,24,507.84708333333333,3748.58,5.49,0,9,13,,
CUST_05555,50,Female,Married,Master,Employed,60168,632,2,0.21,0.15,1,0,182,12668,0,24285,20,583.7415,2075.62,38.25,0,8,10,,
CUST_05556,38,Male,Married,Bachelor,Unemployed,71042,666,7,0.52,0.67,1,17,118,21066,0,28825,20,683.035,2442.04,30.62,1,8,13,,
CUST_05557,33,Female,Married,Bachelor,Employed,68501,611,2,0.03,0.81,1,16,170,19155,0,83827,21,535.5404761904762,1721.79,10.15,1,10,15,,
CUST_05558,63,Female,Married,Master,Employed,64252,672,5,0.8,0.3,2,3,18,15276,1,72653,22,437.03545454545457,1491.69,8.22,1,9,13,,
CUST_05559,41,Female,Married,High School,Employed,93014,688,2,0.78,0.17,0,2,121,26147,0,91724,23,568.1560869565218,2542.34,13.48,0,10,14,,
CUST_05560,50,Female,Divorced,Bachelor,Employed,47803,632,8,0.54,0.24,0,2,180,14463,1,14905,27,401.0596296296296,1278.35,10.99,2,10,15,,
CUST_05561,41,Female,Single,Bachelor,Employed,65506,654,2,0.4,0.81,1,20,173,21854,1,25916,27,608.0759259259258,2213.9,13.03,1,10,12,,
CUST_05562,68,Female,Married,Bachelor,Employed,60145,593,9,0.37,0.55,2,0,174,12140,0,20489,25,438.5232,1266.45,30.32,0,9,15,,
CUST_05563,37,Male,Divorced,High School,Unemployed,32318,623,2,0.2,0.54,1,26,176,3927,0,4101,21,560.6204761904761,1896.87,26.83,2,9,13,,
CUST_05564,60,Male,Divorced,High School,Self-employed,50563,650,4,0.43,0.58,0,28,161,19414,0,59713,19,612.1657894736842,1882.63,6.57,1,8,14,,
CUST_05565,39,Female,Married,Bachelor,Self-employed,38792,747,7,0.3,0.49,1,6,32,7337,0,15485,17,438.47058823529414,1317.57,26.22,1,9,13,,
CUST_05566,35,Male,Single,High School,Self-employed,72535,578,9,0.58,0.86,4,2,17,19258,1,33568,25,477.52160000000003,1838.59,10.13,0,9,16,,
CUST_05567,29,Female,Married,High School,Employed,41142,676,3,0.79,0.51,2,16,57,11365,0,29646,21,385.4080952380952,1624.55,6.56,0,9,13,,
CUST_05568,30,Female,Married,High School,Employed,39371,698,2,0.69,0.6,1,1,33,5026,0,8282,15,309.65999999999997,1027,2.1,0,8,10,,
CUST_05569,64,Male,Married,Bachelor,Employed,56923,634,6,0.51,0.98,1,18,143,18046,0,60531,15,336.97400000000005,1157.94,26.34,0,8,13,,
CUST_05570,51,Female,Married,High School,Unemployed,54790,683,1,0.95,0.46,1,25,16,8214,0,10754,27,507.8388888888889,1618.87,29.14,3,9,15,,
CUST_05571,43,Male,Single,Bachelor,Employed,54033,703,5,0.2,0.19,0,15,29,17564,0,35155,16,613.0575,2068.36,8.85,0,8,11,,
CUST_05572,50,Male,Single,Master,Employed,43671,748,8,0.64,0.56,1,11,192,6670,0,9075,20,505.41049999999996,1495.91,23.9,0,9,13,,
CUST_05573,53,Female,Married,Master,Employed,73435,740,3,0.09,0.7,1,27,189,14158,0,65005,15,350.1793333333333,906.52,58.69,0,8,12,,
CUST_05574,29,Male,Single,Master,Employed,57387,543,5,0.67,0.13,0,3,69,11445,0,25838,11,429.2236363636364,1098.28,4.93,0,7,7,,
CUST_05575,67,Female,Single,Bachelor,Unemployed,74587,624,9,0.73,0.16,0,15,42,27011,1,108523,18,372.67777777777775,1087.29,40.34,0,8,11,,
CUST_05576,21,Female,Married,Bachelor,Employed,45234,671,1,0.78,0.02,2,12,133,6886,0,10439,22,356.10909090909087,2406.97,23.93,0,8,14,,
CUST_05577,64,Male,Married,High School,Self-employed,50410,656,9,0.66,0.74,0,19,139,14762,1,60494,18,383.8905555555555,941.15,19.15,0,9,10,,
CUST_05578,55,Female,Single,High School,Employed,46895,689,1,0.12,0.2,3,8,34,10561,1,31033,24,521.17625,3241.67,9.59,1,9,15,,
CUST_05579,31,Female,Single,Bachelor,Unemployed,59619,664,4,0.04,0.9,0,20,147,10678,0,42508,26,519.2711538461538,3205.55,48.48,2,10,17,,
CUST_05580,54,Male,Divorced,High School,Unemployed,49851,664,1,0.71,0.52,2,0,45,5744,0,16954,19,340.75105263157894,1911.96,3.81,0,9,13,,
CUST_05581,36,Male,Single,PhD,Employed,76170,656,8,0.8,0.96,2,0,87,25025,1,42227,24,393.87625,1468.51,25.41,1,9,14,,
CUST_05582,29,Female,Single,PhD,Employed,26190,669,7,0.03,0.38,1,0,171,3999,0,6073,22,429.7904545454545,1310.74,53.73,0,9,13,,
CUST_05583,52,Female,Single,High School,Self-employed,85334,679,3,0.15,0.96,2,23,167,33647,0,63491,17,451.1447058823529,1246.23,58.05,0,9,12,,
CUST_05584,35,Male,Married,Bachelor,Employed,55474,676,5,0.79,0.98,2,4,120,13036,0,37261,17,625.6405882352941,2608.96,42.65,0,8,12,,
CUST_05585,32,Male,Married,Bachelor,Employed,48383,525,2,0.97,0.13,0,1,21,7120,1,21188,23,422.5508695652174,1580.94,20.18,0,9,11,,
CUST_05586,53,Female,Single,Bachelor,Employed,87633,591,5,0.52,0.12,0,16,114,10444,1,30914,23,388.93434782608693,1201.04,22.78,0,9,15,,
CUST_05587,65,Female,Single,Bachelor,Employed,58492,654,5,0.15,0.42,0,29,147,15776,1,53756,23,724.9969565217391,3404.2,21.42,0,9,14,,
CUST_05588,34,Male,Married,High School,Employed,55540,678,9,0.32,0.41,1,24,117,11733,0,17325,22,347.3259090909091,957.37,5.85,1,8,12,,
CUST_05589,28,Female,Married,Bachelor,Self-employed,50740,674,5,0.78,0.65,2,24,195,13577,0,60150,30,530.2853333333334,2590.8,1.41,0,9,16,,
CUST_05590,28,Male,Married,Bachelor,Self-employed,56035,561,2,0.54,0.11,2,17,83,19535,1,87024,15,353.6546666666666,838.66,90.21,0,9,8,,
CUST_05591,47,Female,Single,Bachelor,Self-employed,67298,608,3,0.06,0.76,0,11,179,21079,0,73426,19,542.0942105263158,1616.73,18.24,0,10,9,,
CUST_05592,32,Male,Single,Bachelor,Unemployed,67772,664,6,0.31,0.22,0,27,75,23592,1,101030,17,370.45411764705887,1027.64,12.7,0,10,11,,
CUST_05593,21,Male,Married,PhD,Employed,42142,683,1,0.75,0.15,1,14,54,6526,0,11687,17,589.3647059,2019.11,6.34,0,9,14,,
CUST_05594,63,Male,Married,Master,Employed,42453,664,6,0.33,0.79,0,2,82,11349,0,33943,20,536.663,2487.46,11.66,1,9,13,,
CUST_05595,60,Female,Single,Bachelor,Employed,75420,653,5,0.43,0.08,0,13,128,27907,0,42650,23,422.84434782608696,1169.92,1.64,3,10,11,,
CUST_05596,62,Female,Married,High School,Unemployed,52082,668,2,0.91,0.71,0,28,163,5414,0,17634,14,763.1335714285715,1718.19,55.28,0,8,10,,
CUST_05597,31,Female,Single,Bachelor,Employed,59129,684,2,0.98,0.11,1,20,43,12933,1,63800,25,399.8912,1548.94,2.17,0,9,14,,
CUST_05598,59,Female,Married,Master,Employed,61823,556,2,0.76,0.74,2,1,155,8501,1,15062,16,553.41375,1703.96,31.96,1,9,11,,
CUST_05599,63,Male,Married,High School,Employed,82014,622,3,0.24,0.79,0,1,27,28002,0,49489,19,495.4121052631579,1921.55,17.27,1,9,11,,
CUST_05600,51,Female,Divorced,Bachelor,Unemployed,79846,673,2,0.24,0.58,2,9,34,11515,0,48951,30,459.433,1689.75,1.66,2,10,17,,
CUST_05601,37,Male,Married,High School,Unemployed,65125,637,3,0.3,0.35,1,23,76,23050,0,60290,20,421.02250000000004,1689.9,4.94,3,8,10,,
CUST_05602,53,Female,Married,Bachelor,Self-employed,49876,652,9,0.16,0.24,2,15,153,16721,0,34542,14,397.3621428571428,1920.82,16.9,0,6,10,,
CUST_05603,52,Male,Single,High School,Employed,94718,621,3,0.18,0.81,0,10,38,30814,1,56147,20,630.5505,2220.04,24.65,0,8,13,,
CUST_05604,49,Male,Single,High School,Employed,70511,625,7,0.26,0.11,1,27,53,19611,0,64431,27,428.20222222222225,1973.31,21.87,0,9,14,,
CUST_05605,41,Female,Single,Bachelor,Employed,80505,659,3,0.66,0.97,2,28,71,25346,0,78730,16,364.62187500000005,1866.96,53.84,0,9,11,,
CUST_05606,41,Female,Single,Master,Employed,56424,590,6,0.61,0.78,0,18,188,15938,0,74445,21,428.3038095238095,2159.22,27.67,0,9,12,,
CUST_05607,60,Female,Single,Bachelor,Employed,42656,660,9,0.34,0.69,0,29,153,6435,1,18697,24,491.7929166666667,1298.98,45.07,0,10,16,,
CUST_05608,43,Female,Divorced,Bachelor,Employed,67633,614,6,0.2,0.99,3,0,96,13207,0,44181,23,412.43608695652176,1359.4,7.11,0,10,14,,
CUST_05609,26,Male,Married,Master,Employed,60251,556,4,0.62,0.69,1,27,60,11951,0,35014,18,414.79333333333335,1313.52,9.1,0,8,12,,
CUST_05610,42,Female,Single,High School,Self-employed,84778,694,5,0.13,0.1,2,26,50,19219,0,84917,20,508.77650000000006,2332.24,0.49,0,10,14,,
CUST_05611,58,Male,Single,High School,Self-employed,58479,730,8,0.15,0.32,2,11,44,16344,0,24322,19,303.5642105263158,1497.85,50.78,0,8,12,,
CUST_05612,57,Female,Single,High School,Employed,53310,660,8,0.38,0.59,1,0,180,7688,0,21023,20,505.8655,1624.09,74.66,0,8,12,,
CUST_05613,65,Female,Single,Master,Unemployed,79251,661,7,0.57,0.58,1,6,134,30577,0,136759,21,569.6085714285715,2587.9,22.13,0,8,11,,
CUST_05614,28,Male,Single,Bachelor,Employed,53723,626,5,0.73,0.01,0,28,176,6733,1,7772,27,511.6451851851852,1519.57,19.39,1,10,15,,
CUST_05615,61,Male,Married,High School,Employed,55866,721,9,0.69,0.26,2,16,97,14220,1,57087,17,395.5705882352941,1161.44,66.27,2,7,12,,
CUST_05616,69,Male,Divorced,Bachelor,Employed,36833,731,1,0.38,0.74,0,18,151,4109,0,8392,31,408.2916129032258,1729.42,38.77,0,9,16,,
CUST_05617,55,Male,Married,PhD,Unemployed,76913,660,4,0.65,0.66,1,24,126,14177,0,58250,16,607.8418750000001,1856.63,5.39,0,9,13,,
CUST_05618,31,Male,Married,High School,Employed,57335,714,7,0.21,0.9,3,22,39,15136,1,50972,16,555.3512499999999,1143.91,113.09,0,7,12,,
CUST_05619,44,Male,Married,Bachelor,Unemployed,42334,654,5,0.49,0.96,1,13,25,12417,1,32567,21,421.93476190476184,1608.68,13.44,0,9,12,,
CUST_05620,69,Male,Single,Bachelor,Employed,77379,648,4,0.62,0.87,2,13,89,18081,1,74806,17,470.24764705882353,1142.89,13.78,0,9,13,,
CUST_05621,41,Female,Single,Bachelor,Self-employed,56006,656,5,0.74,0.55,3,25,98,16237,1,31870,17,189.16823529411766,576.3,3.6,0,7,11,,
CUST_05622,22,Female,Married,Bachelor,Employed,87271,631,1,0.08,0.54,1,18,118,22727,0,59493,17,454.5705882352941,1600.45,36.69,0,9,13,,
CUST_05623,60,Male,Married,Master,Self-employed,79150,740,4,0.1,0.37,1,29,44,13169,0,19779,22,271.8490909090909,978.92,8.64,0,8,12,,
CUST_05624,39,Male,Married,Bachelor,Unemployed,41893,705,1,0.07,0.9,0,25,12,8394,0,14489,19,724.1626315789474,1890.65,48.79,1,9,13,,
CUST_05625,59,Male,Single,Bachelor,Unemployed,70839,606,2,0.55,0.83,0,15,110,7317,0,22216,19,469.77,1745.38,15.79,1,9,15,,
CUST_05626,48,Female,Divorced,Bachelor,Self-employed,75765,666,9,0.57,0.78,1,6,11,7963,1,15719,17,592.2205882352941,1843.96,2.18,0,8,13,,
CUST_05627,37,Female,Single,High School,Employed,34853,657,5,0.01,0.78,0,23,182,7619,0,12045,20,435.1845,1520.36,23.8,0,8,13,,
CUST_05628,26,Female,Married,Bachelor,Employed,56119,680,9,0.66,0.85,2,10,18,13226,1,36220,13,739.4492307692308,1818.73,51.88,0,8,8,,
CUST_05629,39,Female,Married,High School,Self-employed,51943,643,9,0.76,0.92,1,0,128,18209,0,30921,26,531.8076923076923,1541.52,34.4,1,8,15,,
CUST_05630,58,Female,Single,Bachelor,Employed,76306,611,5,0.12,0.82,1,20,100,8317,0,37620,23,494.17391304347825,1899.24,8.67,0,10,13,,
CUST_05631,48,Female,Married,High School,Self-employed,46470,601,3,0.34,0.82,0,25,186,6722,0,30586,14,589.0071428571429,2155.04,11.21,0,7,9,,
CUST_05632,22,Male,Married,Bachelor,Employed,63972,630,4,0.85,0.66,0,29,29,14874,1,68885,12,287.4875,838.7,2.19,0,8,8,,
CUST_05633,58,Female,Divorced,Bachelor,Employed,89022,676,5,0.69,0.46,0,24,54,14079,0,68225,23,727.4786957,2011.45,74.64,1,9,14,,
CUST_05634,57,Female,Single,Master,Employed,29565,680,6,0.3,0.55,1,25,186,10206,0,20287,23,547.4173913043478,3104.4,15.52,0,7,13,,
CUST_05635,24,Female,Divorced,High School,Employed,61432,733,6,0.74,0.54,1,10,73,19230,0,62770,22,514.0659090909091,2374.2,1.21,1,9,13,,
CUST_05636,42,Female,Single,Bachelor,Employed,61938,516,8,0.89,0.82,1,2,151,24009,1,52428,13,546.9330769230769,1467.17,84.89,0,7,11,,
CUST_05637,46,Male,Married,Bachelor,Employed,22860,734,8,0.31,0.27,2,28,20,3686,0,6263,18,538.6605555555556,2217.83,32.89,0,9,10,,
CUST_05638,69,Female,Married,Master,Employed,34875,544,8,0.68,0.36,0,19,85,7132,1,14890,23,497.62260869565216,1557,7.24,0,9,12,,
CUST_05639,63,Male,Single,Bachelor,Self-employed,73005,679,3,0.09,0.56,1,24,186,14579,0,33476,20,627.324,2703.28,5.12,0,9,11,,
CUST_05640,56,Male,Single,Master,Employed,59153,668,4,0.06,0.98,1,29,58,13820,0,39236,22,382.29227272727275,1502.49,19.34,0,9,13,,
CUST_05641,33,Male,Single,High School,Unemployed,62934,600,4,0.59,0.49,0,5,98,8434,0,13462,24,514.6116666666667,2540.52,9.66,1,9,13,,
CUST_05642,52,Female,Single,Bachelor,Employed,57811,662,7,0.49,0.13,1,6,63,18708,0,24299,22,463.72727272727275,2204.83,7.3,0,9,13,,
CUST_05643,37,Female,Single,High School,Self-employed,78672,619,5,0.81,0.67,1,22,138,8833,0,22585,19,433.35052631578947,2322.23,12.22,1,9,14,,
CUST_05644,61,Female,Single,Master,Employed,96048,714,4,0.78,0.62,1,3,148,28921,1,94870,19,563.5173684210527,1991.35,19.68,0,10,14,,
CUST_05645,56,Female,Single,High School,Employed,76717,590,5,0.29,0.85,1,10,48,19571,0,83274,20,456.72300000000007,1529.45,5.75,0,9,13,,
CUST_05646,66,Male,Married,Bachelor,Employed,24788,675,1,0.51,0.85,3,17,143,8801,1,26301,24,627.3458333333334,2079.07,3.46,0,10,14,,
CUST_05647,39,Female,Married,Bachelor,Employed,59457,693,4,0.76,0.26,1,13,116,11308,1,42858,21,369.27666666666664,1050.53,22.23,1,9,12,,
CUST_05648,55,Female,Married,Master,Self-employed,81197,567,7,0.27,0.05,0,11,62,17192,0,76474,25,475.04720000000003,2060.57,1.43,0,10,13,,
CUST_05649,66,Female,Married,High School,Self-employed,53564,594,3,0.36,0.79,0,29,134,9830,0,36425,21,602.4671428571428,2890.97,20.46,0,6,11,,
CUST_05650,60,Male,Single,Bachelor,Employed,81307,611,7,0.06,0.65,0,14,37,14078,0,24224,15,423.0346666666667,1460.63,12.98,1,9,9,,
CUST_05651,48,Female,Married,PhD,Self-employed,54945,568,5,0.13,0.14,0,21,101,14108,0,50281,22,594.2113636363637,2327.41,6.56,0,8,13,,
CUST_05652,21,Female,Married,High School,Employed,41216,698,1,0.61,0.99,2,5,150,8601,0,42326,20,442.56000000000006,1354.43,32.2,1,9,14,,
CUST_05653,62,Female,Single,PhD,Self-employed,70813,670,4,0.5,0.93,1,12,144,20514,0,87533,21,356.50142857142856,1348.24,9.87,0,10,11,,
CUST_05654,38,Female,Married,High School,Employed,66866,681,3,0.17,0.72,0,25,181,23771,0,75762,24,808.6999999999999,2456.23,56.45,1,10,14,,
CUST_05655,68,Female,Married,Master,Employed,50981,688,4,0.01,0.05,0,24,20,11548,0,52490,19,515.8721052631579,1585.41,17.9,0,8,13,,
CUST_05656,60,Female,Divorced,PhD,Employed,79511,661,6,0.17,0.21,2,2,179,14875,0,18070,16,885.09125,2854.64,8.09,0,9,10,,
CUST_05657,53,Female,Married,PhD,Unemployed,32178,568,4,0.75,0.32,3,2,49,7829,1,32250,28,560.0696428571429,1749.61,52.74,0,9,13,,
CUST_05658,32,Female,Married,Bachelor,Employed,75780,631,7,0.09,0.06,0,22,59,24276,0,85972,23,428.20695652173913,1712.22,46.8,0,8,13,,
CUST_05659,28,Male,Single,Master,Employed,51802,699,8,0.4,0.83,3,13,172,15335,1,26438,16,502.128125,1390.29,25.03,1,10,10,,
CUST_05660,44,Female,Married,High School,Employed,86381,633,3,0.24,0.08,1,17,138,11629,0,47934,21,405.7709523809524,1556.9,11.91,0,9,11,,
CUST_05661,36,Female,Single,Bachelor,Employed,72263,655,3,0.55,0.21,0,9,65,11700,0,55442,24,627.2820833333334,2268.55,25.13,0,9,14,,
CUST_05662,24,Female,Married,Bachelor,Employed,54817,698,2,0.51,0.32,0,25,126,11014,0,44275,20,442.5215,1493.35,23.93,3,9,14,,
CUST_05663,58,Male,Married,Bachelor,Employed,45508,708,6,0.98,0.33,1,0,57,12732,1,48411,14,437.8521428571429,2044.17,16.58,0,8,11,,
CUST_05664,64,Male,Divorced,Master,Unemployed,35700,744,6,0.77,0.27,0,28,18,11043,0,44151,15,491.46999999999997,1407.56,31.27,2,6,12,,
CUST_05665,47,Male,Single,High School,Self-employed,58835,651,1,0.94,0.98,1,22,167,18605,1,26957,26,432.8242307692308,1449.26,59,0,8,12,,
CUST_05666,29,Female,Single,PhD,Unemployed,60835,632,9,0.58,0.96,1,22,30,23993,1,109668,19,361.3615789473684,882.52,3.86,0,8,10,,
CUST_05667,67,Female,Married,Bachelor,Employed,75791,647,2,0.74,0.62,3,0,25,9227,1,32322,20,610.169,1570.59,1.79,0,10,14,,
CUST_05668,36,Male,Married,Master,Employed,49177,623,4,0.9,0.13,0,19,112,10233,0,21974,19,261.10421052631574,1438.52,27.03,0,8,11,,
CUST_05669,32,Male,Single,Master,Employed,65465,647,9,0.04,0.71,2,7,183,11788,0,15278,15,740.608,2250.95,26.23,0,9,9,,
